step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
502,TRANSFER,530.2299706399156,85918.72609564244,497.573791655638,48678.71180102904,3225.456184532365,0
718,DEBIT,55838.94620224657,50759.20531402598,76629.46196181647,3703.5346726079115,109749.86041148541,1
498,CASH_OUT,13339.190236375814,53140.22542764981,60395.761868008005,6221.688256130771,55294.57089921415,1
335,PAYMENT,915.125720065919,4422.435087201974,6833.446327222988,34227.14800106095,4955.21978401375,0
79,CASH_OUT,204.57208873856706,150011.72526374346,19221.21881130498,14779.091048585318,33396.08959953498,0
582,PAYMENT,12704.25334329615,5654.855161971674,45790.29449071227,24854.774561309932,33133.88009122378,0
27,TRANSFER,5783.769734639478,41417.80568700113,30814.922978633203,28620.942531391338,19.573758897006677,0
271,DEBIT,15455.09150902338,20029.162224650416,5502.336863845044,44910.539277873446,19616.752047764778,0
562,DEBIT,25701.513560640375,28092.96323278211,4112.899018908117,49153.17498980069,43540.54203179841,0
247,PAYMENT,9145.432321824672,47103.89542753192,68434.61761632065,9859.132496443295,7236.929045389607,0
591,TRANSFER,2071.575398496014,119763.19473090737,7630.372145274796,23380.552386369312,66610.73154323308,1
387,DEBIT,15241.50686151347,30584.546565495635,8498.43251539737,3955.376597967843,37789.73838644715,0
702,TRANSFER,31192.96207876535,220028.08892861093,79983.08045728147,55357.687649362626,243.1933437932965,0
559,PAYMENT,8680.514028626425,44924.022211143325,42619.94491622144,56016.72812065092,67565.04476194928,0
361,PAYMENT,11456.95868815103,8750.653010380696,41766.74072031521,10679.072322182326,685.6737954729862,0
488,CASH_OUT,4116.9652568015545,10536.625324090177,29370.110678907244,5252.760060680956,76601.73263750106,1
352,DEBIT,4805.028652908613,62958.60438272327,37873.60296449429,2180.081518244648,14211.524660725341,0
701,DEBIT,13267.225204946853,2585.6056431136117,41432.614814412525,25668.32042393045,41981.9311093767,1
256,CASH_OUT,26279.15014107129,32729.178029777588,154647.17573459822,2876.43759826835,54197.09715874279,1
222,PAYMENT,9915.219155825074,8021.297817893762,11352.625914643771,34238.84707520446,11559.37550256203,0
1,PAYMENT,15599.23765095871,28389.08247890463,10868.143021710683,34007.89080903164,15425.728352289849,0
546,PAYMENT,1883.0142149777575,69298.20519738364,2651.432286292994,28556.558581143672,24934.528752404443,0
446,PAYMENT,2382.0527455556526,30699.513553699835,48308.66972992021,62760.124097384665,30587.535956271837,0
79,TRANSFER,7593.611029766665,8923.515656970392,35837.16620289749,14257.996877461996,12087.96317451501,0
236,DEBIT,1942.5753874639602,14512.626686705085,5306.721766554572,69766.27301824254,170764.92491837603,0
334,DEBIT,10078.444192468092,22906.882554689168,20403.20057105771,1128.731147541731,46746.66555538763,0
349,PAYMENT,3448.214540888887,3604.947920274348,8856.991292283425,3589.090902581435,11214.513309921991,1
98,PAYMENT,15679.726944275146,43894.098673096545,18121.12058379339,15941.339649788433,35799.837501612776,0
82,PAYMENT,16508.34794120026,46765.241894699655,135960.3350115672,27041.547725397042,20005.53649230693,0
502,DEBIT,6232.246587417949,3208.365615941466,51743.69154661229,987.3396419296469,68896.2695908844,1
477,DEBIT,1994.400070048394,25734.263228148702,341.9051315391134,25140.64358787265,13961.910711352833,0
704,PAYMENT,10406.499211510163,26721.832736904926,13096.429867107998,11019.006488890242,7282.62981041504,0
550,TRANSFER,49318.728575012945,20309.736352211963,468.70207305232225,65450.02467350116,1653.2056327501539,0
14,CASH_OUT,9744.255285391615,40792.83737061308,56466.215878507006,22861.0683323069,145413.89648218313,1
392,CASH_OUT,364.3028835491485,21229.146486462745,28520.456740203612,26594.23375363626,15577.509729009293,0
347,CASH_OUT,174.45263345665558,26927.768143370024,230360.21886638406,87353.76435389527,8719.419918697165,0
310,DEBIT,3861.949320865183,79856.58414296311,59521.20787308804,43339.45277655201,23688.636099157367,0
386,DEBIT,2178.8714900967825,8843.384137773055,32833.375400347126,17302.19358108381,12068.065900272213,0
209,CASH_OUT,16769.2053461815,48262.84933590599,73496.0806060613,19438.309790295338,9279.835346645266,0
357,CASH_OUT,18630.771863069054,35219.95247309597,54905.15497551443,31317.235328040617,33534.00857222158,0
601,TRANSFER,2992.4030732149804,18197.325711992256,12573.804838142316,6701.778094145465,2722.9184857013483,0
568,DEBIT,3939.9826973880727,65012.192637409804,34000.75153033172,2784.875536900776,24895.38772319928,0
94,DEBIT,2695.1079824577105,40057.59941293651,36536.75300514152,11185.720233966938,17153.296362402834,0
93,CASH_OUT,23901.334945693583,32443.26550419475,27003.553384162293,45204.1110144072,26614.6511167347,0
340,TRANSFER,6984.599375385896,55081.238296920485,8886.006758551779,8924.853852133401,13520.87331150179,0
597,TRANSFER,10675.120849440704,81047.7763069761,11375.550513320439,4204.052771198042,29565.083683374287,1
445,CASH_OUT,5369.6785131910565,179986.30037793954,14848.193234681054,7416.271945562127,2987.6085335125204,0
22,CASH_OUT,9969.971004633258,49624.9025872871,463.86430718986725,34086.89319412153,16515.08881464844,0
291,DEBIT,4875.248357723689,103748.57153661853,111970.75057251845,28553.500512578463,9490.283083794324,0
485,CASH_OUT,4150.283470508505,54.606859386218005,52140.06204710669,34972.86623664474,20174.457588516223,0
306,PAYMENT,10064.344819172271,37776.209197149416,52647.71749277629,11656.386809731233,17781.970736814226,0
634,TRANSFER,8941.919145299742,12081.133975192348,38223.217983321825,69335.49661537199,34910.97704776282,0
128,CASH_OUT,3474.7164475705545,4946.421027056337,52603.30123531854,18031.830715290453,34681.514198563746,1
625,PAYMENT,1617.526940952,37961.25278162219,180439.93847376615,21628.690801617457,18667.320973179834,0
273,TRANSFER,4597.787916581574,68684.01394125038,21887.719054541943,89165.14621090161,7015.132606837905,0
442,PAYMENT,5364.813335196782,26574.595605823924,56097.963924156,116295.72043036841,30522.354992945053,0
503,PAYMENT,9907.02724842227,55449.414080808616,20049.814918462067,32500.722477467876,118883.40628747128,0
130,CASH_OUT,24595.753764456746,33639.7111029481,86675.79104340977,86910.94050604237,7178.868670646294,0
132,TRANSFER,368.55701433740006,28731.408874983466,87845.8364391661,23394.33291627453,2504.5849034950725,1
597,PAYMENT,2792.656071934272,17142.591984688108,104647.95581665468,11014.009620803534,10755.077598204885,0
482,DEBIT,2153.1916963044996,24111.3831217865,246.52362499829874,11354.160181920379,18640.816334257386,0
390,TRANSFER,6977.465588905651,21523.42756739051,15934.258161860027,24557.270873661266,12794.419978206177,0
593,DEBIT,5615.941559410377,51949.36370496476,6470.235898388538,27868.828888771237,63001.82050513777,0
325,CASH_OUT,13057.753010254968,6165.9578462381805,27229.99612352732,17374.047756763306,23775.46002030169,0
69,DEBIT,2776.2074121794917,4860.59963305427,30783.94325437665,64565.91167988201,9888.638538845404,0
660,TRANSFER,9026.303752245776,53942.3940181222,13301.337499840907,16690.181070343195,104990.24750548317,1
448,PAYMENT,21529.35358096226,39515.741907101605,57840.79310629926,9582.351133508733,4676.111620914145,0
528,PAYMENT,24155.045491317414,28123.50133509387,14147.790240596918,240.41712195802387,4590.155963177481,0
617,TRANSFER,31889.43420702002,8269.852448465876,86553.2218049886,105771.48568812627,9849.521426284553,0
165,PAYMENT,14839.563734675521,26468.756336418424,8802.025909890259,52171.58663747694,2795.771515889141,0
488,DEBIT,23643.318481676586,77968.56229084711,20594.548783343278,28678.99406150612,48752.44665730465,0
713,PAYMENT,2672.6639387500845,110191.87584024722,43807.06223102597,53254.55006413762,13130.098594141351,0
709,PAYMENT,2201.2429429944523,60629.92325774271,41837.31691774218,49867.63893366183,45805.67144836347,0
426,DEBIT,65.09222880540837,3089.098908421674,3655.873384511756,80581.66708679817,50350.58068923589,0
697,DEBIT,12270.516076899477,55495.25717023518,84261.75246514964,14636.117711913133,9491.198487651378,0
265,DEBIT,27720.63865021342,13786.72578308636,41015.91282095478,24280.47035018251,25569.806040702224,0
612,CASH_OUT,2069.4464620238055,18935.164307010145,91761.34577276207,3115.1177494492085,25659.196602944863,1
342,DEBIT,10131.970172013933,10899.916034722195,90998.83751955545,100843.80708252614,71777.0120908282,0
726,DEBIT,13722.327278063829,74750.98002701532,35526.555039885265,126246.37345967685,908.7765063985543,0
278,CASH_OUT,26257.456169894118,52291.80718816304,108749.9872496376,46688.89513602202,13333.884882736236,0
674,PAYMENT,10408.913344657924,47316.24563415394,84895.25627059418,18160.737259429712,74942.92993098103,1
439,DEBIT,35163.97236874239,55126.8906236256,142785.77422272775,20589.124482727075,9458.378352293232,0
157,TRANSFER,4226.211464617455,13509.940719392827,85520.16784041992,17147.37593187179,5152.053755079809,1
422,DEBIT,4306.729740923092,29407.33377419017,77467.90295305885,10414.922471131364,30042.24760951433,1
251,DEBIT,7830.992626734348,50154.25046916856,28515.256182403496,22510.033608764104,12778.701522015768,0
609,CASH_OUT,4837.00007665292,50611.734421143265,10723.347298096916,1647.7882387137429,22042.528470124038,0
530,TRANSFER,14.26745605168217,78475.26272405151,108713.32158060817,144428.8559972924,60020.4272799398,1
327,PAYMENT,13159.180074107104,16920.98425159276,57695.02244821523,16552.039868699623,25739.779160286544,0
97,PAYMENT,13931.862214390623,73556.92188126683,14892.057337890164,78669.90564223292,25390.493674492885,0
513,TRANSFER,13742.654185598913,29007.39895999582,18766.136429699494,38650.15351160093,11409.411493589476,0
216,DEBIT,4231.515959217107,55459.30353825975,52137.556294517344,10272.297401861802,55103.55373415651,0
132,CASH_OUT,7387.503226372033,30414.515983025398,29238.199574976552,7532.891691183123,47122.632115588305,0
260,TRANSFER,4462.457256355051,148415.74909759982,3824.747506700626,163303.303065064,9335.5658011235,0
125,TRANSFER,161.66374515163648,9880.020193732063,6862.858493541314,44368.9197744173,13498.419461434989,0
82,PAYMENT,8265.618743287157,56197.28769757289,61606.747432642194,8616.924194601168,54394.78021921972,1
283,CASH_OUT,1321.16013128547,42964.22073736835,17925.51646901822,2094.815988954718,15495.462879774903,1
683,TRANSFER,834.2652743856805,9481.27071388597,31885.392254868533,35812.41250043563,18087.159484114247,1
59,CASH_OUT,14085.361610633694,3414.281215028618,65479.211402835084,10829.804382603617,15862.180287645071,0
544,DEBIT,95.51674769351912,80258.44910775645,62595.35221011515,7505.069594994422,6170.456673850906,0
161,PAYMENT,31943.891751629762,8566.19271029128,8223.285440633786,39833.6793489508,14590.61638629714,0
284,DEBIT,7241.330506505177,10320.878360665149,4660.987996958333,34113.85730005863,56847.81177314931,0
106,CASH_OUT,40755.08914426316,191832.38323938963,40248.56460232509,19699.405395479604,23640.936107391775,0
105,DEBIT,597.4742741621591,63161.52715329482,60901.818131839886,85760.57667716125,21451.171655405124,0
439,PAYMENT,8759.397655484561,14416.570267886647,7262.552851747007,34149.14445621587,5950.663481304377,0
228,CASH_OUT,4297.481224083333,44695.76694599045,20931.476243624333,67165.65838752258,6842.209850531501,0
700,TRANSFER,18545.874082572067,38190.4835116097,91906.26969394117,6342.117278998658,1536.4934905520445,0
582,DEBIT,4481.994538104648,93046.88245219915,129887.82985138244,10556.844896467908,491.8838932505315,0
318,PAYMENT,3017.642005657809,65341.036520712296,27236.88354182777,3311.8662276259233,23431.032535036364,0
464,TRANSFER,19487.861705425177,89106.63542496777,3728.5014892430977,10897.178890089734,18421.637321879356,0
599,PAYMENT,4694.4872987608915,11881.561384493361,13409.866385670326,107029.95384898379,11273.659197171673,0
472,CASH_OUT,169.76610503670327,51113.01670034762,11935.31674787211,98788.78960933647,161344.22797048755,0
56,CASH_OUT,4947.703699600359,2053.6460092639804,12288.341198464384,42861.82390220068,17762.202996387365,0
625,DEBIT,10628.270922972522,3571.610728287139,30644.318393207086,22084.663320698426,54431.01342319685,1
13,PAYMENT,2935.1175046079356,62505.555113446164,39384.46506611186,45530.35708080404,8274.461880381616,0
440,PAYMENT,5656.120161776632,1236.1609134375067,5881.016293758036,24188.5996346185,9931.067250572816,0
18,PAYMENT,583.8696167118063,43347.061077505954,99064.68740965167,105.44021724145861,29408.26153682464,1
694,CASH_OUT,8869.571771201767,91755.82698089257,43538.18141393617,20887.38375659766,141.2741762419573,0
113,DEBIT,14117.964891070687,23897.09739785263,40924.959888076795,27408.088865790407,615.2675331181056,0
229,PAYMENT,5332.630735421988,2293.8435307500054,196402.54413583656,9267.104158004835,5369.214611125163,0
171,PAYMENT,5451.283469371969,62561.51087295832,44516.18411544158,6818.070138260676,8836.47522492272,0
295,TRANSFER,924.2509411278586,132739.53942033718,119002.50924493083,9598.270317322376,26266.013261304284,1
189,PAYMENT,2255.7257965636436,63145.70952258898,15175.452901041519,29315.29792405815,40568.263103664176,0
426,DEBIT,1680.3446877928645,43190.517224598705,12357.3259013982,4736.974921465819,13082.653364058398,0
79,TRANSFER,6571.774551097621,13070.110311836546,32703.417625672704,38224.166054477166,9562.529888169647,1
658,TRANSFER,7534.398819883913,774.7527373926209,31973.17623838462,16480.48808085194,60568.87643971941,1
182,TRANSFER,29747.564383483685,59318.4512832295,11556.381187770912,13078.403356014318,6218.267928684025,0
499,CASH_OUT,760.5147953213892,13134.917443252505,54127.15435003836,49387.926336738245,39697.64379610252,0
708,TRANSFER,9159.60719221939,97653.72460292121,1353.679775126792,21160.434158641357,93745.76318212863,1
71,PAYMENT,7476.002561776123,31402.07715372001,52794.84756889671,14263.78148237746,9248.407219173107,0
248,CASH_OUT,7261.520955809848,37818.79011924563,27493.812516337704,63150.09598132494,3184.3512502946874,0
146,CASH_OUT,20648.23211090832,70108.29130882351,52559.3932974809,13777.923489998348,136501.392740231,0
618,CASH_OUT,2300.907154432725,75577.14648821947,29174.759833014137,58769.921858896596,11051.99556013103,0
296,CASH_OUT,416.27813210539875,51452.09582961594,170409.5863118607,21047.401027756536,11287.458486610112,0
582,CASH_OUT,11155.697805638387,139380.5012919777,18337.256674846943,6996.08545922865,23142.256024522572,0
470,CASH_OUT,4233.604755094196,201705.11499126384,182237.8921365222,28465.826943311607,9195.87520394704,0
506,CASH_OUT,177.46457200289635,146765.2135529328,3023.139648390306,10077.759689510727,173032.10590660974,1
193,TRANSFER,2895.157623545278,86914.49505517364,51806.53394551985,4775.328437723705,1537.0684425335871,0
68,DEBIT,3700.88467525637,61145.0781193768,27249.20376655483,2715.1216883532375,21018.16217261353,0
494,PAYMENT,9592.983860849434,54431.98768747876,77703.5342195459,8300.180396785261,27819.41772760009,1
52,PAYMENT,1894.498557153099,5476.8042234600525,70146.9530107822,40017.27907596445,22019.95810325816,0
363,TRANSFER,5328.230493916587,15837.308335654032,72472.02207351719,54604.62430834611,25727.07535452722,1
474,TRANSFER,6586.983045680239,285.2231542466038,4478.919139750938,59354.42345514287,153593.24054313908,1
521,CASH_OUT,6147.748974796874,7390.781862837868,77761.27510469589,9447.416404243031,73316.98893423758,1
431,DEBIT,36473.83127011431,28922.175367787862,10838.23104390682,32450.259929099528,12908.373941555748,0
298,CASH_OUT,465.72075627443826,7922.628112820401,1170.7091107580152,7854.7406386347575,28062.83992468904,0
435,TRANSFER,30152.859354735687,115967.95703867226,11050.491428604317,29246.3787929273,10.88713161296833,0
696,CASH_OUT,8721.236519812346,81917.38648943014,29364.8675815306,65467.09202132217,18441.587591905663,0
691,PAYMENT,15883.01444558902,3715.2717718512386,60985.23366609898,1252.600424159084,6264.167913220807,0
198,PAYMENT,5628.079590246626,14311.737048225315,11101.934911959643,126445.91728896278,43490.198110310004,0
128,CASH_OUT,6048.394265347203,85482.77395760224,5396.3462877030115,52649.15327185198,8745.073059348397,0
532,DEBIT,21146.667194379337,81239.28613171699,46726.46415872329,43021.97797993516,48366.033496153,0
411,CASH_OUT,22627.34734761743,145432.38257031573,185796.63221456582,35267.673166646324,13147.878408734547,0
65,CASH_OUT,2727.131760627044,300537.70229800325,41331.09858671094,44126.02503044336,91048.19273136141,0
694,DEBIT,2221.963482834442,187050.89367831644,52856.98486788675,156614.90107506246,20633.832827942457,0
241,DEBIT,6856.457346306728,26393.332176966156,37063.68117754787,44115.241281349845,64035.01109107382,1
369,DEBIT,23053.592085739187,14406.004671917224,68618.6938335,12997.460978467423,34625.77191620156,0
536,PAYMENT,3891.318648269344,71025.69963654966,167471.3392103467,28551.46429404334,132640.42362378704,1
384,CASH_OUT,10555.947981905596,17781.837919425616,35349.56583519129,12325.925434429215,47516.03445960746,1
431,TRANSFER,12315.210902532936,82098.14821619395,24264.39731028462,105262.2516605791,45530.20781050171,0
83,DEBIT,15081.215553967355,38173.625225296804,88585.48352092378,69119.50195273718,10769.586085544535,0
697,DEBIT,8299.397889920017,78976.30698269785,157389.4548848278,25153.529214826023,24601.997881145773,0
611,CASH_OUT,5149.259825573013,16139.89941826069,6224.484005187326,45598.030548330025,11992.765633712077,0
574,TRANSFER,34117.32343987882,35466.6041724712,38841.983031992924,72134.19698723128,681.8694563225437,1
286,CASH_OUT,9450.265626045157,41508.380480215186,70759.40179000613,8375.558722965918,43396.31744508109,1
534,CASH_OUT,13040.333586362205,143330.08678013578,34296.88784314275,25988.029622284328,9414.072748110393,0
459,DEBIT,4230.938539125464,15503.035966428852,23682.266848813255,19716.976211865673,17723.145665370128,0
212,DEBIT,11085.086394175625,137984.20869009188,47919.47544651136,44298.568528988006,11723.868488192285,0
126,PAYMENT,2981.3338048742085,81701.62357968303,14169.880447775782,14296.712714224072,7794.0966409775,0
413,TRANSFER,2811.6590556053384,65632.50629702042,19325.299508161694,37030.861428590375,2431.7292840401733,0
499,TRANSFER,12542.918429615414,77292.71169094335,218857.86995311407,15474.797683853834,14431.320257265812,0
425,DEBIT,7368.791053713841,46497.30794871572,45534.627914542114,3532.2677763846355,2984.8023054456116,0
554,DEBIT,11497.264741146972,13990.987117424913,92834.8155931259,3399.140669886967,27202.798481718928,1
610,DEBIT,3139.418497592601,10504.886517431236,74207.4737361911,3802.847628396304,693.6724644649424,0
543,TRANSFER,9131.041670109276,100623.33797577872,47535.13387586172,991.8119366506925,98480.97346647264,1
158,PAYMENT,5868.676567850729,64574.56141862516,82671.68892681858,22841.057236872588,118841.255052046,1
112,TRANSFER,9087.201780829531,11989.331787355373,15232.327965651572,33433.350400080286,12717.092409099283,0
402,DEBIT,3437.3013671458352,47737.72414345187,45615.29813142194,4065.2598752124695,10547.885442455723,0
122,DEBIT,12568.496805109538,29669.298919290366,40188.20081844594,28391.52082507484,3859.352003671402,0
273,PAYMENT,16395.330942226854,8637.683961044528,43828.728972245284,27319.70483408035,82355.88714185297,1
294,CASH_OUT,3009.9222598837973,37949.08538896656,8310.719455603332,4773.179913609726,30939.23915580973,0
398,CASH_OUT,3575.618512042214,16530.80732451618,14610.70207095856,15529.596361811275,32967.51172925469,1
471,TRANSFER,10822.103480964699,5059.800195329374,15200.764068399443,42211.534180168026,79169.48074377018,1
207,CASH_OUT,11893.639495273681,31457.780937500218,41452.560581767626,506.9398766503875,84585.41697968732,1
110,CASH_OUT,12177.326529913784,44593.1457771514,161787.39625362994,4768.0390780221705,61678.72303551373,1
440,TRANSFER,11479.028680682466,2402.1087441693803,138626.2559592675,164383.48406886327,51966.332563161515,1
278,DEBIT,4989.097620600991,25715.98182050731,11597.466500420744,39676.48557513931,73413.69021372282,0
568,CASH_OUT,5022.849897050409,14897.52529704822,16362.935386140169,18715.926170989733,73053.2844510199,1
569,DEBIT,2941.2629008398485,1556.5072290992607,1652.7685518821652,29811.470797560833,16096.036177939217,0
482,TRANSFER,1705.9106866398752,6714.443950045453,22898.40987042248,56167.15743006283,126927.99145878373,1
114,DEBIT,11795.318637174414,7485.0224382890765,80992.6529737766,55412.69589414323,43221.025953421085,0
477,DEBIT,978.2099383095536,10098.113844710424,111329.43078364807,11778.011042041679,16182.878243211266,1
710,TRANSFER,27772.762802818088,81323.49977840112,12142.689453949735,20276.39897329357,20421.977141146774,0
321,DEBIT,17526.520529048365,28945.57626927241,13903.482631139892,30487.898370374976,40668.98124388608,0
179,CASH_OUT,19484.53560486506,7954.827407183282,11229.815771492269,2238.3741306897123,15680.196866117461,0
219,CASH_OUT,23716.009784799982,5284.526668044439,19392.40185829659,87450.34891910055,61316.86291679742,0
528,CASH_OUT,5252.710766096339,17686.853096387604,73508.51824236423,17008.222348758765,5608.519969532178,0
492,CASH_OUT,18753.632116438836,79978.22049008551,46839.75909788368,13902.155119436411,83354.83099914939,1
61,DEBIT,1720.4807058682486,22664.00042534429,69367.64477920206,71287.06571732319,12543.549903693178,0
54,CASH_OUT,218.79412823542347,8711.56022415595,39363.46449723147,3776.6482315535436,5800.044089108854,1
680,DEBIT,15366.122372969186,25885.478319965583,13412.086534316675,1201.5686429549246,68323.4731235396,0
538,PAYMENT,777.4172562767551,40519.06853777184,11644.343568044482,34655.70894845805,9580.579065086087,0
65,DEBIT,44675.55532250675,1501.53113392287,406.8655616979217,14584.135121232794,64891.16480965937,0
612,CASH_OUT,11233.03922283745,49394.949432241156,68337.08935681358,43378.249446344525,12297.33982574418,0
586,PAYMENT,14001.89291062664,25134.66843641747,84514.94997845875,2130.209466767484,95061.6240166273,1
704,TRANSFER,2821.0280724157783,488.6740187321097,65800.65382431821,14523.424369087683,8654.7840694402,1
171,DEBIT,11204.450807491921,56025.93440589176,3479.1896805503807,8049.139479835546,2526.8043483234883,0
273,CASH_OUT,441.8173343489256,62307.08311372075,64638.73105870285,40366.84371249025,96502.2189195293,1
699,CASH_OUT,18190.837190703085,49556.07364101579,2108.1544847049304,7730.889595456472,6337.5629441014225,0
535,CASH_OUT,1858.7678075776478,20922.215049896622,5021.749061987354,18371.6527283536,100967.06235187744,0
391,TRANSFER,11952.049110018805,37709.110073436794,26130.048119671792,51257.458901738246,60799.99099001465,0
693,PAYMENT,2542.221532035289,24482.38227655366,29094.488343282555,74091.27434054826,2991.6815896024855,0
327,PAYMENT,709.0881583603018,60302.36943271446,76205.90220997701,38469.46970762191,20616.07788136396,0
108,CASH_OUT,6568.030595824276,43803.067994039964,51208.061069954856,16822.985086600995,2668.1527968961,0
162,DEBIT,1854.6996014583133,4266.9541024085665,7489.470181887838,25457.972430221573,14005.566996602987,0
452,CASH_OUT,13072.761349463924,51514.079969430204,11536.787960607528,35105.49932593066,15158.43076806348,0
206,CASH_OUT,2712.3912620745787,58115.7042918899,15138.787575661134,62367.08098422963,32038.106715379967,0
590,DEBIT,4192.687762360095,23157.532679929285,5940.70003436505,65831.83346320219,130387.5841964339,0
16,CASH_OUT,8380.325029696067,104287.38155045672,15263.043155717043,80196.20159287874,6511.561240837488,0
327,TRANSFER,3354.2837024757764,92580.04549737608,58686.96309791185,49934.42561393554,13972.390321604276,0
608,CASH_OUT,4747.960806537047,9628.688008626566,12432.716444284193,4762.766195745274,30959.456039097146,1
659,TRANSFER,16907.66039040111,117309.24945201498,81179.63384371018,41306.903714423235,6581.502165034558,0
2,CASH_OUT,1974.8780459014868,29068.875806795473,28528.53108716482,50555.954749632874,43411.35632081457,0
10,PAYMENT,857.7750886201195,64322.38843592713,17549.510543655437,63080.42753029657,18093.033992087225,0
434,DEBIT,3980.294985966741,84126.5142077154,23928.284077472592,77634.86207213475,104552.50978037048,0
125,PAYMENT,5523.019417082275,35171.23277398361,55626.32172443101,21349.100698516864,34786.62381057662,1
81,CASH_OUT,7823.266125630731,25466.498754549528,32728.92892098076,31934.38738715592,15788.931782194784,0
485,CASH_OUT,4658.900156477405,123521.41954094029,328.7377212366845,287.9609120014123,44488.00067402188,1
652,TRANSFER,15602.27361510064,13123.694464606137,114984.3138556769,25513.935808094488,63868.97000206217,1
150,CASH_OUT,401.1337863579812,14850.94814132435,3072.355259453053,19227.937079565003,56414.38650260564,1
340,CASH_OUT,5652.246802516118,22441.102677464893,125581.19421829158,98347.6660234668,10669.67144454062,0
129,CASH_OUT,4816.810086738706,98115.21233521146,1285.0520773297999,69594.7755129228,18883.883814198798,0
438,PAYMENT,10429.273504798548,139670.81733117203,66327.4367612472,47925.862678615624,21063.148524555938,0
501,TRANSFER,33895.52998330341,12427.408842765955,34425.83545530429,1760.4848810711612,17207.73777010701,0
58,PAYMENT,7141.163174868866,99707.30259727822,31709.953128655678,15426.38272313104,13031.061211494442,0
198,TRANSFER,43333.771997755306,14933.980175603889,3400.3260844171596,35725.99428059258,48907.1242707496,0
211,PAYMENT,3598.9353936894427,176408.2270185349,12275.410743683899,903.2855918938748,430.485091089456,0
45,CASH_OUT,313.5459022275666,45491.56842530202,67636.8387431346,8068.313743206845,12162.31385563914,1
97,PAYMENT,1811.1808223175722,355.5847857335864,99845.73014358032,65545.97914623827,5344.681703110075,0
279,PAYMENT,5027.332633740535,1736.2965038260934,33891.713706380164,4170.303224046101,4824.697061908286,0
535,TRANSFER,3802.856518822953,7978.196215273485,19617.294469473418,1582.204037907516,11350.111135100333,1
410,TRANSFER,1020.9267307999421,10386.470461221998,2781.674486556789,26066.885968972954,50264.48182901079,1
461,PAYMENT,5667.966975215646,72968.87707487312,51581.94554573168,87822.37349494336,122061.45704522257,0
391,TRANSFER,4126.646199996805,12600.682832437164,14685.70076293921,53986.14251434124,25298.701063276585,1
44,TRANSFER,1308.1419664159475,173917.3465090071,2546.3189165811773,110394.62390282696,14488.55813994293,0
27,TRANSFER,3511.4331537666553,50545.4654099695,49327.670684542434,42014.616591399026,61848.118454711155,1
97,DEBIT,21753.892117653548,58966.856700929595,29924.415598480755,17253.97976879883,2431.1327829920965,0
548,TRANSFER,3596.061865348137,12283.296794404447,541.5422377311545,87907.57313706333,3422.930278284313,0
621,DEBIT,12516.076175175978,111609.27381623474,5290.767080720206,16686.892928475096,14828.781063243197,0
567,DEBIT,9468.712860451873,55103.09751874106,54059.224528961546,12927.85470883182,20823.163967917528,0
704,TRANSFER,5571.857770195692,99904.36908917144,2960.4925913737097,17836.866575910582,55953.98466679209,1
219,PAYMENT,2731.556099975986,156727.99444334354,90433.79466802372,50456.05754611336,90782.73972282707,0
185,TRANSFER,4604.727120307195,6713.210316751161,16784.44525184085,74919.17402170827,26520.980894879835,1
69,CASH_OUT,8967.50917225495,5078.786033554106,4178.085076990654,13280.158260459571,23956.59835202172,0
130,PAYMENT,4319.423799330241,81331.19408874017,64174.767389112225,18610.70343037217,8383.936121183931,0
567,DEBIT,2419.3963814938597,100542.83306565411,33445.592062336465,68579.90033253614,20999.565049808098,0
609,DEBIT,1238.2182500045199,43824.833780430505,16479.269138482316,1445.5858305309,90032.30928438756,0
599,PAYMENT,21183.232357141762,22785.3594252548,23446.868926120293,45956.07475115478,17467.13475524805,0
631,PAYMENT,5803.775367587897,52868.186851646096,974.0235095520709,18166.056221818006,8280.531542989555,0
720,TRANSFER,9813.84932020527,18239.9695165811,48905.01905121318,14173.078398366599,14399.888268286835,1
334,DEBIT,6741.495068319886,13615.750455912423,20490.724384567406,17767.648745361017,25296.98104276612,1
154,CASH_OUT,20601.60763134511,33485.71532630801,56335.26777645986,16274.167909065454,31946.584261886248,0
547,TRANSFER,7917.193502591761,12177.124328238879,44519.472015231055,42393.767804946125,19823.68420039251,0
79,PAYMENT,6554.303244582605,33053.71379582822,47403.53768372225,78910.81703201447,49736.24701057248,0
579,DEBIT,25849.611396209795,156872.28722926177,70853.32420486414,20286.095849657562,30735.616585956996,0
413,PAYMENT,12718.577042877863,91561.62982438065,44882.42055359813,53645.05916036415,38281.895438413456,0
546,PAYMENT,1182.7680330478177,142048.4486423092,24413.980989648033,39496.840907584905,69551.39579620553,0
609,PAYMENT,1956.5541228671214,82079.71529802396,22237.990992470543,12044.82543059962,70265.79255980163,0
169,TRANSFER,15470.401010100602,21905.94454508743,5731.1372498750725,26552.034489467656,7963.85050026183,0
681,CASH_OUT,18069.8268368072,83577.69878508868,68022.0444303941,32971.782409820284,34174.87333465375,0
663,CASH_OUT,7878.773525999504,128142.8107901773,64428.55025438955,713.3965632083405,44136.405027288056,1
583,DEBIT,8084.575385050716,146906.9417858644,12724.141572178996,15123.224791999204,5517.816994852064,0
